sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,forged,2329,1200,1600,1.3333333333333333
train,forged,23357,666,1000,1.5015015015015014
train,forged,23391,98,723,7.377551020408164
train,forged,23398,1200,1600,1.3333333333333333
train,forged,23428,256,256,1.0
train,forged,23432,256,320,1.25
train,forged,23460,344,1652,4.8023255813953485
train,forged,23463,2592,3888,1.5
train,forged,23499,666,1000,1.5015015015015014
train,forged,23502,512,638,1.24609375
train,forged,23510,666,1000,1.5015015015015014
train,forged,23527,666,1000,1.5015015015015014
train,forged,2357,187,1451,7.759358288770054
train,forged,23606,512,640,1.25
train,forged,23636,2592,3888,1.5
train,forged,23665,512,595,1.162109375
train,forged,23726,520,696,1.3384615384615384
train,forged,23772,157,1295,8.248407643312103
train,forged,23818,666,1000,1.5015015015015014
train,forged,23860,256,320,1.25
train,forged,23868,262,2225,8.492366412213741
train,forged,23904,666,1000,1.5015015015015014
train,forged,23930,512,683,1.333984375
train,forged,23976,512,514,1.00390625
train,forged,24012,512,697,1.361328125
train,forged,24027,1912,2568,1.3430962343096233
train,forged,24029,1200,1600,1.3333333333333333
train,forged,24032,1200,1600,1.3333333333333333
train,forged,2404,97,620,6.391752577319588
train,forged,24043,512,744,1.453125
train,forged,24097,256,256,1.0
train,forged,24111,256,256,1.0
train,forged,24135,1200,1600,1.3333333333333333
train,forged,24147,135,616,4.562962962962963
train,forged,24193,1678,1463,0.8718712753277712
train,forged,24201,1200,1600,1.3333333333333333
train,forged,24218,512,640,1.25
train,forged,24249,1200,1600,1.3333333333333333
train,forged,24268,256,256,1.0
train,forged,2430,98,736,7.510204081632653
train,forged,24300,520,696,1.3384615384615384
train,forged,24332,100,428,4.28
train,forged,24336,128,653,5.1015625
train,forged,24348,256,320,1.25
train,forged,24351,256,256,1.0
train,forged,2436,512,776,1.515625
train,forged,24381,256,320,1.25
train,forged,24386,264,241,0.9128787878787878
train,forged,24402,666,1000,1.5015015015015014
train,forged,24473,513,512,0.9980506822612085
train,forged,24482,666,1000,1.5015015015015014
train,forged,2450,3888,2592,0.6666666666666666
train,forged,24505,512,738,1.44140625
train,forged,24554,256,320,1.25
train,forged,24555,512,565,1.103515625
train,forged,24578,665,332,0.4992481203007519
train,forged,24600,100,808,8.08
train,forged,24606,512,512,1.0
train,forged,24615,256,320,1.25
train,forged,24635,268,297,1.1082089552238805
train,forged,24654,360,360,1.0
train,forged,24676,666,1000,1.5015015015015014
train,forged,24682,1200,1600,1.3333333333333333
train,forged,24686,256,256,1.0
train,forged,24696,666,1000,1.5015015015015014
train,forged,24736,256,256,1.0
train,forged,24749,512,512,1.0
train,forged,24755,80,1259,15.7375
train,forged,2476,256,256,1.0
train,forged,24770,666,1000,1.5015015015015014
train,forged,24795,256,256,1.0
train,forged,24850,1912,2568,1.3430962343096233
train,forged,24867,1200,1600,1.3333333333333333
train,forged,24894,1256,1411,1.1234076433121019
train,forged,24912,2592,3888,1.5
train,forged,24934,256,256,1.0
train,forged,24937,1912,2568,1.3430962343096233
train,forged,24958,1024,1024,1.0
train,forged,24960,666,1000,1.5015015015015014
train,forged,24980,289,535,1.8512110726643598
train,forged,25001,3888,2592,0.6666666666666666
train,forged,25003,256,256,1.0
train,forged,25022,512,512,1.0
train,forged,2506,666,1000,1.5015015015015014
train,forged,25064,143,938,6.559440559440559
train,forged,25067,1200,1600,1.3333333333333333
train,forged,25124,141,340,2.4113475177304964
train,forged,25142,256,256,1.0
train,forged,25245,512,540,1.0546875
train,forged,25285,1302,1730,1.3287250384024578
train,forged,25311,1028,1384,1.3463035019455254
train,forged,2534,256,256,1.0
train,forged,25340,520,696,1.3384615384615384
train,forged,25344,361,448,1.2409972299168974
train,forged,25351,1921,482,0.2509109838625716
train,forged,25356,512,686,1.33984375
train,forged,25388,514,512,0.9961089494163424
train,forged,25390,666,1000,1.5015015015015014
train,forged,25434,96,416,4.333333333333333
train,forged,25443,512,512,1.0
train,forged,25450,520,696,1.3384615384615384
train,forged,25458,256,256,1.0
train,forged,25472,256,320,1.25
train,forged,25486,666,1000,1.5015015015015014
train,forged,25502,545,620,1.1376146788990826
train,forged,25520,256,256,1.0
train,forged,25525,440,570,1.2954545454545454
train,forged,25552,3888,2592,0.6666666666666666
train,forged,25555,256,256,1.0
train,forged,25570,666,1000,1.5015015015015014
train,forged,25604,512,526,1.02734375
train,forged,25638,1024,1024,1.0
train,forged,25654,1200,1600,1.3333333333333333
train,forged,25715,666,1000,1.5015015015015014
train,forged,25749,360,360,1.0
train,forged,25764,106,924,8.716981132075471
train,forged,2577,512,685,1.337890625
train,forged,25861,512,519,1.013671875
train,forged,25907,512,519,1.013671875
train,forged,25908,711,560,0.7876230661040787
train,forged,25957,512,583,1.138671875
train,forged,25981,1200,1600,1.3333333333333333
train,forged,26015,256,256,1.0
train,forged,26020,169,526,3.1124260355029585
train,forged,26021,393,275,0.6997455470737913
train,forged,26023,512,514,1.00390625
train,forged,26035,1200,1600,1.3333333333333333
train,forged,26049,1200,1600,1.3333333333333333
train,forged,26119,1200,1600,1.3333333333333333
train,forged,26121,64,1192,18.625
train,forged,26140,1024,1024,1.0
train,forged,26148,666,1000,1.5015015015015014
train,forged,26200,520,696,1.3384615384615384
train,forged,26206,85,549,6.458823529411765
train,forged,26208,149,288,1.9328859060402686
train,forged,26211,1200,1600,1.3333333333333333
train,forged,2622,1024,1024,1.0
train,forged,26252,666,1000,1.5015015015015014
train,forged,26286,512,768,1.5
train,forged,26292,110,602,5.472727272727273
train,forged,26313,75,1067,14.226666666666667
train,forged,26329,256,256,1.0
train,forged,26335,2592,3888,1.5
train,forged,26370,360,360,1.0
train,forged,26402,1200,1600,1.3333333333333333
train,forged,26430,2592,3888,1.5
train,forged,26435,666,1000,1.5015015015015014
train,forged,26436,1200,1600,1.3333333333333333
train,forged,26442,512,515,1.005859375
train,forged,26461,512,512,1.0
train,forged,26477,666,1000,1.5015015015015014
train,forged,26492,512,567,1.107421875
train,forged,26499,164,1015,6.189024390243903
train,forged,26523,256,256,1.0
train,forged,26560,515,512,0.9941747572815534
train,forged,2657,520,696,1.3384615384615384
train,forged,26580,1024,1280,1.25
train,forged,26581,205,1376,6.712195121951219
train,forged,26583,256,256,1.0
train,forged,26606,256,320,1.25
train,forged,26644,200,604,3.02
train,forged,26730,256,256,1.0
train,forged,26766,666,1000,1.5015015015015014
train,forged,26868,256,256,1.0
train,forged,26894,117,565,4.829059829059829
train,forged,26929,273,232,0.8498168498168498
train,forged,26933,1200,1600,1.3333333333333333
train,forged,26968,512,574,1.12109375
train,forged,26977,666,1000,1.5015015015015014
train,forged,27023,666,1000,1.5015015015015014
train,forged,27034,512,759,1.482421875
train,forged,27061,355,1159,3.2647887323943663
train,forged,27091,393,176,0.44783715012722647
train,forged,27148,177,1295,7.31638418079096
train,forged,27152,256,320,1.25
train,forged,27168,1200,1600,1.3333333333333333
train,forged,27195,187,991,5.2994652406417115
train,forged,27284,256,256,1.0
train,forged,27300,256,320,1.25
train,forged,27312,512,512,1.0
train,forged,27376,184,1264,6.869565217391305
train,forged,27409,512,512,1.0
train,forged,27419,256,256,1.0
train,forged,27454,1912,2568,1.3430962343096233
train,forged,27462,666,1000,1.5015015015015014
train,forged,27490,264,1267,4.799242424242424
train,forged,27586,360,360,1.0
train,forged,27606,256,256,1.0
train,forged,27620,1200,1600,1.3333333333333333
train,forged,27639,621,512,0.8244766505636071
train,forged,27666,571,390,0.6830122591943958
train,forged,27694,520,696,1.3384615384615384
train,forged,27705,256,256,1.0
train,forged,27722,223,513,2.3004484304932737
train,forged,27807,1200,1600,1.3333333333333333
train,forged,27822,520,696,1.3384615384615384
train,forged,27829,112,401,3.580357142857143
train,forged,27849,256,320,1.25
train,forged,27856,360,360,1.0
train,forged,27862,179,2415,13.491620111731844
train,forged,27889,1024,1024,1.0
train,forged,27896,1200,1600,1.3333333333333333
train,forged,27929,118,431,3.652542372881356
train,forged,27957,633,854,1.34913112164297
train,forged,28002,85,483,5.682352941176471
train,forged,28011,1024,1024,1.0
train,forged,28014,666,1000,1.5015015015015014
train,forged,28059,446,627,1.405829596412556
train,forged,28061,666,1000,1.5015015015015014
train,forged,28081,512,512,1.0
train,forged,28179,256,320,1.25
train,forged,28195,514,512,0.9961089494163424
train,forged,28207,1200,1600,1.3333333333333333
train,forged,28209,512,512,1.0
train,forged,28213,256,320,1.25
train,forged,28226,3888,2592,0.6666666666666666
train,forged,28245,86,1123,13.05813953488372
train,forged,28248,256,256,1.0
train,forged,28251,666,1000,1.5015015015015014
train,forged,28264,666,1000,1.5015015015015014
train,forged,28279,256,256,1.0
train,forged,28283,138,1641,11.891304347826088
train,forged,28307,256,256,1.0
train,forged,28310,104,441,4.240384615384615
train,forged,28355,256,256,1.0
train,forged,28390,256,256,1.0
train,forged,28412,666,1000,1.5015015015015014
train,forged,28438,94,518,5.51063829787234
train,forged,28449,256,256,1.0
train,forged,28465,256,256,1.0
train,forged,28469,512,520,1.015625
train,forged,28496,256,256,1.0
train,forged,28548,520,696,1.3384615384615384
train,forged,2855,115,662,5.756521739130434
train,forged,28559,1200,1600,1.3333333333333333
train,forged,28571,256,256,1.0
train,forged,28578,1024,1024,1.0
train,forged,286,1200,1600,1.3333333333333333
train,forged,28602,1912,2568,1.3430962343096233
train,forged,28614,666,1000,1.5015015015015014
train,forged,28617,624,170,0.2724358974358974
train,forged,28645,68,697,10.25
train,forged,287,343,1021,2.9766763848396502
train,forged,28714,1912,2568,1.3430962343096233
train,forged,28800,256,256,1.0
train,forged,28818,311,286,0.9196141479099679
train,forged,28878,1024,1024,1.0
train,forged,28879,666,1000,1.5015015015015014
train,forged,28904,666,1000,1.5015015015015014
train,forged,28921,1225,1489,1.2155102040816326
train,forged,28922,520,696,1.3384615384615384
train,forged,28928,1200,1600,1.3333333333333333
train,forged,28949,113,698,6.176991150442478
train,forged,28953,1024,1280,1.25
train,forged,2896,512,512,1.0
train,forged,28962,666,1000,1.5015015015015014
train,forged,28965,360,360,1.0
train,forged,28971,512,750,1.46484375
train,forged,28972,1232,925,0.7508116883116883
train,forged,29010,590,741,1.2559322033898306
train,forged,29025,270,1668,6.177777777777778
train,forged,29058,591,778,1.3164128595600677
train,forged,29076,436,638,1.463302752293578
train,forged,29083,528,512,0.9696969696969697
train,forged,29087,512,640,1.25
train,forged,2910,311,944,3.035369774919614
train,forged,29129,360,360,1.0
train,forged,29146,512,517,1.009765625
train,forged,29171,520,696,1.3384615384615384
train,forged,29189,1200,1600,1.3333333333333333
train,forged,29220,256,256,1.0
train,forged,29229,666,1000,1.5015015015015014
train,forged,29234,666,1000,1.5015015015015014
train,forged,29277,1024,1024,1.0
train,forged,29281,611,521,0.8527004909983633
train,forged,29380,512,512,1.0
train,forged,29464,256,256,1.0
train,forged,29465,132,1006,7.621212121212121
train,forged,29466,135,475,3.5185185185185186
train,forged,29472,1200,1600,1.3333333333333333
train,forged,29475,512,768,1.5
train,forged,29482,1912,2568,1.3430962343096233
train,forged,29503,94,405,4.308510638297872
train,forged,29508,512,688,1.34375
train,forged,29524,1200,1600,1.3333333333333333
train,forged,29535,157,787,5.012738853503185
train,forged,29593,512,675,1.318359375
train,forged,29605,256,320,1.25
train,forged,29607,256,320,1.25
train,forged,2961,666,1000,1.5015015015015014
train,forged,2966,256,256,1.0
train,forged,29663,512,689,1.345703125
train,forged,29668,216,569,2.634259259259259
train,forged,29671,520,696,1.3384615384615384
train,forged,29675,666,1000,1.5015015015015014
train,forged,29679,256,256,1.0
train,forged,29689,1200,1600,1.3333333333333333
train,forged,29736,666,1000,1.5015015015015014
train,forged,29770,520,696,1.3384615384615384
train,forged,29793,1912,2568,1.3430962343096233
train,forged,29797,81,547,6.753086419753086
train,forged,298,82,571,6.963414634146342
train,forged,29876,520,696,1.3384615384615384
train,forged,29894,520,696,1.3384615384615384
train,forged,29899,666,1000,1.5015015015015014
train,forged,29912,666,1000,1.5015015015015014
train,forged,29935,67,396,5.91044776119403
train,forged,29988,192,1129,5.880208333333333
train,forged,30015,65,1181,18.16923076923077
train,forged,30023,1415,1878,1.327208480565371
train,forged,30040,512,513,1.001953125
train,forged,30045,512,597,1.166015625
train,forged,30050,704,204,0.2897727272727273
train,forged,30060,666,1000,1.5015015015015014
train,forged,30100,171,876,5.12280701754386
train,forged,30191,512,545,1.064453125
train,forged,30217,666,1000,1.5015015015015014
train,forged,30232,256,256,1.0
train,forged,30235,1200,1600,1.3333333333333333
train,forged,30283,512,687,1.341796875
train,forged,30297,520,696,1.3384615384615384
train,forged,30298,514,512,0.9961089494163424
train,forged,30307,159,1306,8.213836477987421
train,forged,30308,512,512,1.0
train,forged,30340,256,256,1.0
train,forged,30344,512,777,1.517578125
train,forged,30354,1912,2568,1.3430962343096233
train,forged,30389,256,256,1.0
train,forged,30408,256,256,1.0
train,forged,30419,1200,1600,1.3333333333333333
train,forged,30476,666,1000,1.5015015015015014
train,forged,30494,1200,1600,1.3333333333333333
train,forged,30503,512,515,1.005859375
train,forged,30572,256,256,1.0
train,forged,30587,1200,1600,1.3333333333333333
train,forged,30614,512,513,1.001953125
train,forged,3062,512,687,1.341796875
train,forged,30624,526,669,1.2718631178707225
train,forged,30629,379,470,1.2401055408970976
train,forged,30634,1912,2568,1.3430962343096233
train,forged,30649,131,1329,10.145038167938932
train,forged,30715,1912,2568,1.3430962343096233
train,forged,30716,512,512,1.0
train,forged,3073,512,583,1.138671875
train,forged,30748,666,1000,1.5015015015015014
train,forged,3087,212,1083,5.1084905660377355
train,forged,30871,512,729,1.423828125
train,forged,30881,516,529,1.0251937984496124
train,forged,30883,739,639,0.86468200270636
train,forged,30909,340,355,1.0441176470588236
train,forged,30914,1200,1600,1.3333333333333333
train,forged,30917,520,696,1.3384615384615384
train,forged,30923,1912,2568,1.3430962343096233
train,forged,30931,1200,1600,1.3333333333333333
train,forged,30950,666,1000,1.5015015015015014
train,forged,30996,2592,3888,1.5
train,forged,31040,135,1443,10.688888888888888
train,forged,31077,256,256,1.0
train,forged,31086,287,1440,5.017421602787456
train,forged,31089,589,1106,1.8777589134125636
train,forged,31098,256,256,1.0
train,forged,3110,167,941,5.634730538922156
train,forged,31156,1024,1024,1.0
train,forged,31168,256,256,1.0
train,forged,31186,360,360,1.0
train,forged,31188,504,655,1.2996031746031746
train,forged,31218,256,320,1.25
train,forged,31222,360,360,1.0
train,forged,31232,256,320,1.25
train,forged,31245,1867,920,0.49276914836636315
train,forged,3125,256,256,1.0
train,forged,31262,1200,1600,1.3333333333333333
train,forged,31301,213,367,1.7230046948356808
train,forged,31313,563,1917,3.4049733570159857
train,forged,31329,571,390,0.6830122591943958
train,forged,31330,1200,1600,1.3333333333333333
train,forged,31336,1912,2568,1.3430962343096233
train,forged,31354,256,256,1.0
train,forged,31405,98,790,8.061224489795919
train,forged,31425,3888,2592,0.6666666666666666
train,forged,31465,1200,1600,1.3333333333333333
train,forged,31468,666,1000,1.5015015015015014
train,forged,31476,151,1660,10.993377483443709
