sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match
train,forged,11910,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11910.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11910.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,11919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11919.npy,128,1486,1,128,11.609375,128.0,False
train,forged,11942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11942.npy,256,256,1,256,1.0,256.0,False
train,forged,11954,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11954.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11954.npy,512,512,2,512,1.0,256.0,False
train,forged,11964,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11964.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11964.npy,360,360,1,360,1.0,360.0,False
train,forged,11985,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11985.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11985.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,1201,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1201.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1201.npy,865,1101,1,865,1.2728323699421966,865.0,False
train,forged,12019,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12019.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12019.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,12025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12025.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,12046,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12046.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12046.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,12051,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12051.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12051.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,12063,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12063.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12063.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,12064,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12064.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12064.npy,216,569,1,216,2.634259259259259,216.0,False
train,forged,12073,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12073.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12073.npy,256,256,1,256,1.0,256.0,False
train,forged,12115,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12115.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12115.npy,597,657,3,597,1.100502512562814,199.0,False
train,forged,12124,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12124.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12124.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,12143,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12143.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12143.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,12149,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12149.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12149.npy,360,360,1,360,1.0,360.0,False
train,forged,12150,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12150.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12150.npy,512,748,5,512,1.4609375,102.4,False
train,forged,12184,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12184.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12184.npy,512,512,1,512,1.0,512.0,False
train,forged,12244,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12244.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12244.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,1225,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1225.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1225.npy,254,600,1,254,2.3622047244094486,254.0,False
train,forged,12261,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12261.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12261.npy,256,320,2,256,1.25,128.0,False
train,forged,12262,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12262.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12262.npy,341,311,2,341,0.9120234604105572,170.5,False
train,forged,12265,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12265.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12265.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,12289,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12289.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12289.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False
train,forged,12298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12298.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,12299,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12299.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12299.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,12300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12300.npy,512,512,1,512,1.0,512.0,False
train,forged,12307,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12307.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12307.npy,161,1171,1,161,7.273291925465839,161.0,False
train,forged,12335,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12335.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12335.npy,512,512,1,512,1.0,512.0,False
train,forged,12355,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12355.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12355.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,12363,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12363.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12363.npy,256,256,1,256,1.0,256.0,False
train,forged,12364,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12364.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12364.npy,204,975,1,204,4.779411764705882,204.0,False
train,forged,12366,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12366.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12366.npy,256,320,2,256,1.25,128.0,False
train,forged,1237,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1237.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1237.npy,262,1541,2,262,5.8816793893129775,131.0,False
train,forged,12412,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12412.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12412.npy,512,701,1,512,1.369140625,512.0,False
train,forged,12427,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12427.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12427.npy,133,615,1,133,4.62406015037594,133.0,False
train,forged,12446,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12446.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12446.npy,256,320,1,256,1.25,256.0,False
train,forged,12459,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12459.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12459.npy,1024,1280,2,1024,1.25,512.0,False
train,forged,12505,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12505.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12505.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,1251,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1251.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1251.npy,1418,1440,1,1418,1.0155148095909732,1418.0,False
train,forged,12557,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12557.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12557.npy,3888,2592,3,3888,0.6666666666666666,1296.0,False
train,forged,12572,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12572.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12572.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,12574,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12574.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12574.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,12589,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12589.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12589.npy,256,320,1,256,1.25,256.0,False
train,forged,12612,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12612.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12612.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,12615,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12615.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12615.npy,512,914,2,512,1.78515625,256.0,False
train,forged,12629,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12629.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12629.npy,270,480,1,270,1.7777777777777777,270.0,False
train,forged,1270,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1270.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1270.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,12705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12705.npy,256,320,1,256,1.25,256.0,False
train,forged,1272,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1272.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1272.npy,256,256,1,256,1.0,256.0,False
train,forged,12747,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12747.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12747.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,12793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12793.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,12798,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12798.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12798.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,12809,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12809.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12809.npy,97,621,1,97,6.402061855670103,97.0,False
train,forged,12823,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12823.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12823.npy,360,360,1,360,1.0,360.0,False
train,forged,12862,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12862.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12862.npy,256,256,2,256,1.0,128.0,False
train,forged,12879,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12879.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12879.npy,360,360,2,360,1.0,180.0,False
train,forged,12908,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12908.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12908.npy,512,664,3,512,1.296875,170.66666666666666,False
train,forged,12912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12912.npy,256,320,1,256,1.25,256.0,False
train,forged,12919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12919.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,12924,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12924.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12924.npy,2592,3888,2,2592,1.5,1296.0,False
train,forged,13020,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13020.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13020.npy,96,416,1,96,4.333333333333333,96.0,False
train,forged,13072,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13072.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13072.npy,1024,1024,2,1024,1.0,512.0,False
train,forged,13108,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13108.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13108.npy,256,256,1,256,1.0,256.0,False
train,forged,13115,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13115.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13115.npy,256,256,1,256,1.0,256.0,False
train,forged,13121,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13121.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13121.npy,326,474,1,326,1.4539877300613497,326.0,False
train,forged,13123,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13123.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13123.npy,514,512,1,514,0.9961089494163424,514.0,False
train,forged,13187,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13187.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13187.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,13219,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13219.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13219.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,13254,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13254.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13254.npy,512,512,1,512,1.0,512.0,False
train,forged,13315,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13315.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13315.npy,512,516,1,512,1.0078125,512.0,False
train,forged,13333,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13333.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13333.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,13361,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13361.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13361.npy,419,497,1,419,1.1861575178997614,419.0,False
train,forged,13415,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13415.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13415.npy,512,635,1,512,1.240234375,512.0,False
train,forged,13426,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13426.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13426.npy,665,332,1,665,0.4992481203007519,665.0,False
train,forged,13444,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13444.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13444.npy,666,1000,1,666,1.5015015015015014,666.0,False
