sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,authentic,49237,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/49237.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,31942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31942.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,318.0,0.004852294921875,small,1,,forged_small,train
train,forged,57823,/content/drive/MyDrive/Scientific Image Data/train_images/forged/57823.png,/content/drive/MyDrive/Scientific Image Data/train_masks/57823.npy,96.0,593.0,1.0,96.0,6.177083333333333,96.0,False,56928.0,2.0,20822.0,0.3657602585722316,large,1,,forged_large,train
train,authentic,60408,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60408.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,56443,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56443.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,41719,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41719.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41719.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,4516.0,0.01247789566755084,medium,1,,forged_medium,train
train,authentic,48207,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/48207.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,24012,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24012.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30232,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30232.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30232.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,636.0,0.00970458984375,small,1,,forged_small,train
train,authentic,29482,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29482.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,43285,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43285.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,55072,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55072.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55072.npy,274.0,750.0,1.0,274.0,2.7372262773722627,274.0,False,205500.0,2.0,17354.0,0.08444768856447689,large,1,,forged_large,train
train,authentic,30100,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30100.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,37857,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37857.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,44622,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44622.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44622.npy,167.0,538.0,1.0,167.0,3.2215568862275448,167.0,False,89846.0,2.0,10854.0,0.12080671371012622,large,1,,forged_large,train
train,forged,42287,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42287.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42287.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,98.0,0.001495361328125,small,1,,forged_small,train
train,authentic,25638,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25638.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,61134,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61134.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61134.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,4450.0,0.0023177083333333335,small,1,,forged_small,train
train,authentic,15816,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15816.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,3751,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3751.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3751.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,706.0,0.010772705078125,medium,1,,forged_medium,train
train,forged,56472,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56472.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56472.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,2963.0,0.022862654320987653,medium,1,,forged_medium,train
train,authentic,41726,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41726.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,18617,/content/drive/MyDrive/Scientific Image Data/train_images/forged/18617.png,/content/drive/MyDrive/Scientific Image Data/train_masks/18617.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,58330.0,0.08758258258258259,large,1,,forged_large,train
train,forged,12908,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12908.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12908.npy,512.0,664.0,3.0,512.0,1.296875,170.66666666666666,False,339968.0,2.0,9960.0,0.029296875,medium,1,,forged_medium,train
train,forged,39097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39097.npy,83.0,666.0,1.0,83.0,8.024096385542169,83.0,False,55278.0,2.0,9342.0,0.16900032562683165,large,1,,forged_large,train
train,forged,32883,/content/drive/MyDrive/Scientific Image Data/train_images/forged/32883.png,/content/drive/MyDrive/Scientific Image Data/train_masks/32883.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,57615.0,0.08650900900900901,large,1,,forged_large,train
train,authentic,34526,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/34526.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,20850,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20850.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,43955,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43955.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,40325,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40325.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40325.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,4228.0,0.051611328125,large,1,,forged_large,train
train,forged,40215,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40215.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40215.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,3415.0,0.0017786458333333333,small,1,,forged_small,train
train,authentic,3483,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3483.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,46212,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/46212.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,46819,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/46819.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,22293,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22293.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38660,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38660.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,45004,/content/drive/MyDrive/Scientific Image Data/train_images/forged/45004.png,/content/drive/MyDrive/Scientific Image Data/train_masks/45004.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,620.0,0.00946044921875,small,1,,forged_small,train
train,forged,40191,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40191.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40191.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,409.0,0.00499267578125,small,1,,forged_small,train
train,authentic,63146,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63146.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,33985,/content/drive/MyDrive/Scientific Image Data/train_images/forged/33985.png,/content/drive/MyDrive/Scientific Image Data/train_masks/33985.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,62166.0,0.09334234234234234,large,1,,forged_large,train
train,authentic,62504,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62504.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,58486,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58486.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,42834,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42834.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42834.npy,763.0,756.0,2.0,763.0,0.9908256880733946,381.5,False,576828.0,2.0,5670.0,0.009829619921363041,small,1,,forged_small,train
train,authentic,45911,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/45911.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,16293,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16293.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16293.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,105002.0,0.15766066066066067,large,1,,forged_large,train
train,forged,19116,/content/drive/MyDrive/Scientific Image Data/train_images/forged/19116.png,/content/drive/MyDrive/Scientific Image Data/train_masks/19116.npy,940.0,492.0,2.0,940.0,0.5234042553191489,470.0,False,462480.0,2.0,798.0,0.0017254800207576544,small,1,,forged_small,train
train,forged,51959,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51959.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51959.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,37184.0,0.05583183183183183,large,1,,forged_large,train
train,authentic,29464,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29464.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,56903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56903.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,44408,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44408.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,20144,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20144.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,4853,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4853.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,63348,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63348.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,1608,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1608.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1608.npy,1492.0,1311.0,3.0,1492.0,0.878686327077748,497.3333333333333,False,1956012.0,2.0,3566.0,0.0018230971998126802,small,1,,forged_small,train
train,forged,28953,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28953.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28953.npy,1024.0,1280.0,1.0,1024.0,1.25,1024.0,False,1310720.0,2.0,4532.0,0.0034576416015625,small,1,,forged_small,train
train,forged,59144,/content/drive/MyDrive/Scientific Image Data/train_images/forged/59144.png,/content/drive/MyDrive/Scientific Image Data/train_masks/59144.npy,1024.0,1280.0,2.0,1024.0,1.25,512.0,False,1310720.0,2.0,1079.0,0.000823211669921875,tiny,1,,forged_tiny,train
train,forged,18995,/content/drive/MyDrive/Scientific Image Data/train_images/forged/18995.png,/content/drive/MyDrive/Scientific Image Data/train_masks/18995.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,65535.0,0.0984009009009009,large,1,,forged_large,train
train,authentic,38034,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38034.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,11128,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11128.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11128.npy,365.0,483.0,1.0,365.0,1.3232876712328767,365.0,False,176295.0,2.0,12338.0,0.06998496837686832,large,1,,forged_large,train
train,authentic,60046,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60046.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,25311,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25311.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25311.npy,1028.0,1384.0,2.0,1028.0,1.3463035019455254,514.0,False,1422752.0,2.0,55751.0,0.03918532534131036,medium,1,,forged_medium,train
train,forged,47318,/content/drive/MyDrive/Scientific Image Data/train_images/forged/47318.png,/content/drive/MyDrive/Scientific Image Data/train_masks/47318.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,953.0,0.01163330078125,medium,1,,forged_medium,train
train,authentic,45784,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/45784.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,26968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26968.npy,512.0,574.0,1.0,512.0,1.12109375,512.0,False,293888.0,2.0,5612.0,0.01909570993031359,medium,1,,forged_medium,train
train,authentic,33205,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/33205.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,2896,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2896.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,59910,/content/drive/MyDrive/Scientific Image Data/train_images/forged/59910.png,/content/drive/MyDrive/Scientific Image Data/train_masks/59910.npy,3888.0,2592.0,1.0,3888.0,0.6666666666666666,3888.0,False,10077696.0,2.0,675907.0,0.06706959606640248,large,1,,forged_large,train
train,authentic,9045,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9045.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,35467,/content/drive/MyDrive/Scientific Image Data/train_images/forged/35467.png,/content/drive/MyDrive/Scientific Image Data/train_masks/35467.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,988.0,0.000942230224609375,tiny,1,,forged_tiny,train
train,authentic,12261,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12261.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,16667,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16667.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38698,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38698.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,21525,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21525.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,54545,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54545.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54545.npy,512.0,512.0,2.0,512.0,1.0,256.0,False,262144.0,2.0,1530.0,0.00583648681640625,small,1,,forged_small,train
train,forged,31232,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31232.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31232.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,565.0,0.00689697265625,small,1,,forged_small,train
train,authentic,37934,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37934.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,14048,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14048.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14048.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,34573.0,0.05191141141141141,large,1,,forged_large,train
train,forged,28209,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28209.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28209.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,782.0,0.00298309326171875,small,1,,forged_small,train
train,forged,17648,/content/drive/MyDrive/Scientific Image Data/train_images/forged/17648.png,/content/drive/MyDrive/Scientific Image Data/train_masks/17648.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,12711.0,0.0066203125,small,1,,forged_small,train
train,forged,42632,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42632.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42632.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,68024.0,0.10213813813813814,large,1,,forged_large,train
