sample_source,sample_type,sample_id,image_path,mask_path,mask_height,mask_width,total_pixels,unique_values,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,11662,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11662.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11662.npy,256,256,65536,"[0, 1]",2,470,0.007171630859375,small
train,forged,11698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11698.npy,67,398,26666,"[0, 1]",2,3208,0.12030300757518939,large
train,forged,11708,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11708.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11708.npy,184,1435,264040,"[0, 1]",2,14226,0.05387820027268596,large
train,forged,1173,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1173.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1173.npy,256,256,65536,"[0, 1]",2,1195,0.0182342529296875,medium
train,forged,1174,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1174.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1174.npy,1041,250,260250,"[0, 1]",2,5559,0.021360230547550433,medium
train,forged,11740,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11740.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11740.npy,512,512,262144,"[0, 1]",2,624,0.00238037109375,small
train,forged,11747,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11747.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11747.npy,512,680,348160,"[0, 1]",2,631,0.0018123851102941177,small
train,forged,11761,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11761.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11761.npy,512,628,321536,"[0, 1]",2,32099,0.09983019008757962,large
train,forged,11764,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11764.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11764.npy,1200,1600,1920000,"[0, 1]",2,18088,0.009420833333333333,small
train,forged,11785,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11785.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11785.npy,528,512,270336,"[0, 1]",2,17106,0.06327681107954546,large
train,forged,11854,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11854.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11854.npy,1200,1600,1920000,"[0, 1]",2,4498,0.0023427083333333334,small
train,forged,11904,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11904.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11904.npy,256,256,65536,"[0, 1]",2,1264,0.019287109375,medium
train,forged,11910,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11910.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11910.npy,666,1000,666000,"[0, 1]",2,43918,0.06594294294294294,large
train,forged,11919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11919.npy,128,1486,190208,"[0, 1]",2,36765,0.19328840006729475,large
train,forged,11942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11942.npy,256,256,65536,"[0, 1]",2,576,0.0087890625,small
train,forged,11954,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11954.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11954.npy,512,512,262144,"[0, 1]",2,734,0.00279998779296875,small
train,forged,11964,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11964.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11964.npy,360,360,129600,"[0, 1]",2,6731,0.05193672839506173,large
train,forged,11985,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11985.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11985.npy,666,1000,666000,"[0, 1]",2,67748,0.10172372372372372,large
train,forged,1201,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1201.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1201.npy,865,1101,952365,"[0, 1]",2,2235,0.002346789308720921,small
train,forged,12019,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12019.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12019.npy,1200,1600,1920000,"[0, 1]",2,3614,0.0018822916666666667,small
train,forged,12025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12025.npy,1024,1024,1048576,"[0, 1]",2,84672,0.08074951171875,large
train,forged,12046,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12046.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12046.npy,1200,1600,1920000,"[0, 1]",2,5301,0.0027609375,small
train,forged,12051,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12051.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12051.npy,520,696,361920,"[0, 1]",2,4490,0.01240605658709107,medium
train,forged,12063,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12063.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12063.npy,520,696,361920,"[0, 1]",2,264,0.0007294429708222811,tiny
train,forged,12064,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12064.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12064.npy,216,569,122904,"[0, 1]",2,31238,0.25416585302349803,large
train,forged,12073,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12073.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12073.npy,256,256,65536,"[0, 1]",2,266,0.004058837890625,small
train,forged,12115,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12115.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12115.npy,597,657,392229,"[0, 1]",2,2474,0.0063075397280670225,small
train,forged,12124,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12124.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12124.npy,520,696,361920,"[0, 1]",2,6240,0.017241379310344827,medium
train,forged,12143,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12143.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12143.npy,1200,1600,1920000,"[0, 1]",2,2429,0.0012651041666666668,small
train,forged,12149,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12149.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12149.npy,360,360,129600,"[0, 1]",2,3291,0.02539351851851852,medium
train,forged,12150,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12150.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12150.npy,512,748,382976,"[0, 1]",2,5516,0.014402991310160427,medium
train,forged,12184,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12184.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12184.npy,512,512,262144,"[0, 1]",2,4209,0.016056060791015625,medium
train,forged,12244,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12244.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12244.npy,2592,3888,10077696,"[0, 1]",2,318797,0.03163391711756338,medium
train,forged,1225,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1225.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1225.npy,254,600,152400,"[0, 1]",2,18806,0.1233989501312336,large
train,forged,12261,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12261.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12261.npy,256,320,81920,"[0, 1]",2,231,0.00281982421875,small
train,forged,12262,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12262.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12262.npy,341,311,106051,"[0, 1]",2,588,0.00554450217348257,small
train,forged,12265,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12265.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12265.npy,1200,1600,1920000,"[0, 1]",2,4629,0.0024109375,small
train,forged,12289,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12289.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12289.npy,3888,2592,10077696,"[0, 1]",2,410997,0.04078283369532083,medium
train,forged,12298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12298.npy,666,1000,666000,"[0, 1]",2,47541,0.07138288288288289,large
train,forged,12299,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12299.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12299.npy,1200,1600,1920000,"[0, 1]",2,2427,0.0012640625,small
train,forged,12300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12300.npy,512,512,262144,"[0, 1]",2,1962,0.00748443603515625,small
train,forged,12307,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12307.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12307.npy,161,1171,188531,"[0, 1]",2,33534,0.17786995242161766,large
train,forged,12335,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12335.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12335.npy,512,512,262144,"[0, 1]",2,1484,0.0056610107421875,small
train,forged,12355,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12355.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12355.npy,666,1000,666000,"[0, 1]",2,51868,0.07787987987987988,large
train,forged,12363,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12363.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12363.npy,256,256,65536,"[0, 1]",2,187,0.0028533935546875,small
train,forged,12364,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12364.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12364.npy,204,975,198900,"[0, 1]",2,11572,0.05817998994469583,large
train,forged,12366,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12366.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12366.npy,256,320,81920,"[0, 1]",2,1152,0.0140625,medium
train,forged,1237,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1237.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1237.npy,262,1541,403742,"[0, 1]",2,8850,0.021919938970926978,medium
train,forged,12412,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12412.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12412.npy,512,701,358912,"[0, 1]",2,51424,0.1432774607703281,large
train,forged,12427,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12427.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12427.npy,133,615,81795,"[0, 1]",2,21959,0.2684638425331622,large
train,forged,12446,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12446.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12446.npy,256,320,81920,"[0, 1]",2,1287,0.01571044921875,medium
train,forged,12459,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12459.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12459.npy,1024,1280,1310720,"[0, 1]",2,4522,0.00345001220703125,small
train,forged,12505,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12505.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12505.npy,1912,2568,4910016,"[0, 1]",2,57408,0.011692018926211238,medium
train,forged,1251,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1251.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1251.npy,1418,1440,2041920,"[0, 1]",2,32044,0.015693073186021,medium
train,forged,12557,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12557.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12557.npy,3888,2592,10077696,"[0, 1]",2,428548,0.04252440240308896,medium
train,forged,12572,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12572.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12572.npy,1912,2568,4910016,"[0, 1]",2,30322,0.006175539957507267,small
train,forged,12574,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12574.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12574.npy,666,1000,666000,"[0, 1]",2,44939,0.06747597597597597,large
train,forged,12589,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12589.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12589.npy,256,320,81920,"[0, 1]",2,1203,0.01468505859375,medium
train,forged,12612,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12612.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12612.npy,2592,3888,10077696,"[0, 1]",2,419620,0.04163848562211045,medium
train,forged,12615,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12615.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12615.npy,512,914,467968,"[0, 1]",2,634,0.0013547934901531728,small
train,forged,12629,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12629.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12629.npy,270,480,129600,"[0, 1]",2,513,0.003958333333333334,small
train,forged,1270,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1270.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1270.npy,1200,1600,1920000,"[0, 1]",2,1804,0.0009395833333333333,tiny
train,forged,12705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12705.npy,256,320,81920,"[0, 1]",2,286,0.0034912109375,small
train,forged,1272,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1272.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1272.npy,256,256,65536,"[0, 1]",2,538,0.008209228515625,small
train,forged,12747,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12747.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12747.npy,666,1000,666000,"[0, 1]",2,77229,0.11595945945945946,large
train,forged,12793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12793.npy,666,1000,666000,"[0, 1]",2,73035,0.10966216216216217,large
train,forged,12798,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12798.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12798.npy,1912,2568,4910016,"[0, 1]",2,146170,0.02976976042440595,medium
train,forged,12809,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12809.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12809.npy,97,621,60237,"[0, 1]",2,4008,0.06653717814632203,large
train,forged,12823,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12823.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12823.npy,360,360,129600,"[0, 1]",2,3816,0.029444444444444443,medium
train,forged,12862,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12862.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12862.npy,256,256,65536,"[0, 1]",2,207,0.0031585693359375,small
train,forged,12879,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12879.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12879.npy,360,360,129600,"[0, 1]",2,5895,0.04548611111111111,medium
train,forged,12908,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12908.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12908.npy,512,664,339968,"[0, 1]",2,9960,0.029296875,medium
train,forged,12912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12912.npy,256,320,81920,"[0, 1]",2,1922,0.0234619140625,medium
train,forged,12919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12919.npy,1200,1600,1920000,"[0, 1]",2,7383,0.0038453125,small
