sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,15314,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15314.png,,256,256,,,1.0
train,authentic,15321,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15321.png,,256,256,,,1.0
train,authentic,1536,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1536.png,,117,558,,,4.769230769230769
train,authentic,15369,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15369.png,,1912,2568,,,1.3430962343096233
train,authentic,1538,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1538.png,,666,1000,,,1.5015015015015014
train,authentic,15409,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15409.png,,666,1266,,,1.9009009009009008
train,authentic,15426,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15426.png,,525,512,,,0.9752380952380952
train,authentic,15453,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15453.png,,666,1000,,,1.5015015015015014
train,authentic,15463,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15463.png,,512,519,,,1.013671875
train,authentic,15566,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15566.png,,621,626,,,1.0080515297906603
train,authentic,15573,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15573.png,,256,256,,,1.0
train,authentic,15579,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15579.png,,256,256,,,1.0
train,authentic,156,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/156.png,,1200,1600,,,1.3333333333333333
train,authentic,15660,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15660.png,,256,256,,,1.0
train,authentic,15670,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15670.png,,512,781,,,1.525390625
train,authentic,15733,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15733.png,,666,1000,,,1.5015015015015014
train,authentic,1574,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1574.png,,666,1000,,,1.5015015015015014
train,authentic,1575,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1575.png,,256,256,,,1.0
train,authentic,15767,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15767.png,,445,1608,,,3.613483146067416
train,authentic,15784,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15784.png,,520,696,,,1.3384615384615384
train,authentic,15813,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15813.png,,166,261,,,1.572289156626506
train,authentic,15815,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15815.png,,1200,1600,,,1.3333333333333333
train,authentic,15816,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15816.png,,256,256,,,1.0
train,authentic,15860,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15860.png,,360,360,,,1.0
train,authentic,1587,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1587.png,,256,256,,,1.0
train,authentic,15879,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15879.png,,512,634,,,1.23828125
train,authentic,15886,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15886.png,,1254,1796,,,1.4322169059011165
train,authentic,15913,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15913.png,,256,256,,,1.0
train,authentic,15940,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15940.png,,496,623,,,1.2560483870967742
train,authentic,15987,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15987.png,,358,941,,,2.6284916201117317
train,authentic,15994,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15994.png,,2592,3888,,,1.5
train,authentic,16037,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16037.png,,1024,1024,,,1.0
train,authentic,16061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16061.png,,2592,3888,,,1.5
train,authentic,1608,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1608.png,,1492,1311,,,0.878686327077748
train,authentic,16097,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16097.png,,1200,1600,,,1.3333333333333333
train,authentic,16108,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16108.png,,666,1000,,,1.5015015015015014
train,authentic,16112,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16112.png,,125,1126,,,9.008
train,authentic,16130,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16130.png,,3888,2592,,,0.6666666666666666
train,authentic,16161,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16161.png,,1912,2568,,,1.3430962343096233
train,authentic,16184,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16184.png,,666,1000,,,1.5015015015015014
train,authentic,16191,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16191.png,,91,593,,,6.516483516483516
train,authentic,16205,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16205.png,,1912,2568,,,1.3430962343096233
train,authentic,16215,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16215.png,,3888,2592,,,0.6666666666666666
train,authentic,16219,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16219.png,,666,1000,,,1.5015015015015014
train,authentic,16221,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16221.png,,500,500,,,1.0
train,authentic,1625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1625.png,,512,512,,,1.0
train,authentic,16293,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16293.png,,666,1000,,,1.5015015015015014
train,authentic,16294,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16294.png,,127,719,,,5.661417322834645
train,authentic,16336,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16336.png,,105,1309,,,12.466666666666667
train,authentic,16357,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16357.png,,1024,1024,,,1.0
train,authentic,16359,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16359.png,,520,696,,,1.3384615384615384
train,authentic,1638,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1638.png,,1200,1600,,,1.3333333333333333
train,authentic,1641,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1641.png,,512,513,,,1.001953125
train,authentic,16410,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16410.png,,256,256,,,1.0
train,authentic,16485,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16485.png,,94,518,,,5.51063829787234
train,authentic,16526,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16526.png,,512,559,,,1.091796875
train,authentic,16534,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16534.png,,172,196,,,1.1395348837209303
train,authentic,16538,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16538.png,,256,256,,,1.0
train,authentic,16550,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16550.png,,1024,1024,,,1.0
train,authentic,16579,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16579.png,,843,1042,,,1.236061684460261
train,authentic,16612,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16612.png,,273,753,,,2.758241758241758
train,authentic,16614,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16614.png,,1024,1280,,,1.25
train,authentic,16630,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16630.png,,206,715,,,3.470873786407767
train,authentic,16647,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16647.png,,666,1000,,,1.5015015015015014
train,authentic,16648,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16648.png,,360,360,,,1.0
train,authentic,16649,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16649.png,,256,256,,,1.0
train,authentic,16667,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16667.png,,256,256,,,1.0
train,authentic,16683,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16683.png,,1912,2568,,,1.3430962343096233
train,authentic,16703,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16703.png,,360,360,,,1.0
train,authentic,16729,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16729.png,,256,256,,,1.0
train,authentic,16751,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16751.png,,1024,1024,,,1.0
train,authentic,16866,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16866.png,,512,515,,,1.005859375
train,authentic,16897,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16897.png,,520,696,,,1.3384615384615384
train,authentic,16939,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16939.png,,666,1000,,,1.5015015015015014
train,authentic,16951,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16951.png,,256,256,,,1.0
train,authentic,16960,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16960.png,,666,1000,,,1.5015015015015014
train,authentic,16974,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16974.png,,552,685,,,1.2409420289855073
train,authentic,17008,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17008.png,,164,659,,,4.0182926829268295
train,authentic,17030,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17030.png,,512,512,,,1.0
train,authentic,17052,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17052.png,,563,734,,,1.3037300177619893
train,authentic,17071,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17071.png,,274,462,,,1.686131386861314
train,authentic,17124,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17124.png,,935,447,,,0.47807486631016044
train,authentic,17128,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17128.png,,666,1000,,,1.5015015015015014
train,authentic,17134,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17134.png,,424,684,,,1.6132075471698113
train,authentic,17218,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17218.png,,360,360,,,1.0
train,authentic,17245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17245.png,,256,256,,,1.0
train,authentic,17249,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17249.png,,512,727,,,1.419921875
train,authentic,17268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17268.png,,99,1041,,,10.515151515151516
train,authentic,17280,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17280.png,,512,556,,,1.0859375
train,authentic,17298,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17298.png,,1200,1600,,,1.3333333333333333
train,authentic,17324,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17324.png,,666,1000,,,1.5015015015015014
train,authentic,17334,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17334.png,,1200,1600,,,1.3333333333333333
train,authentic,17418,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17418.png,,360,360,,,1.0
train,authentic,17493,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17493.png,,205,1376,,,6.712195121951219
train,authentic,17528,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17528.png,,666,1000,,,1.5015015015015014
train,authentic,17555,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17555.png,,1200,1600,,,1.3333333333333333
train,authentic,17583,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17583.png,,86,410,,,4.767441860465116
train,authentic,17625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17625.png,,512,545,,,1.064453125
train,authentic,17648,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17648.png,,1200,1600,,,1.3333333333333333
train,authentic,17651,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17651.png,,78,733,,,9.397435897435898
train,authentic,17660,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17660.png,,512,545,,,1.064453125
train,authentic,17695,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17695.png,,512,525,,,1.025390625
train,authentic,17756,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17756.png,,666,1000,,,1.5015015015015014
train,authentic,17826,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17826.png,,520,696,,,1.3384615384615384
train,authentic,1783,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1783.png,,520,696,,,1.3384615384615384
train,authentic,17846,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17846.png,,91,530,,,5.824175824175824
train,authentic,17878,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17878.png,,1200,1600,,,1.3333333333333333
train,authentic,17904,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17904.png,,512,664,,,1.296875
train,authentic,17923,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17923.png,,581,233,,,0.4010327022375215
train,authentic,17980,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17980.png,,534,512,,,0.9588014981273408
train,authentic,18017,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18017.png,,666,1000,,,1.5015015015015014
train,authentic,18037,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18037.png,,132,1006,,,7.621212121212121
train,authentic,1804,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1804.png,,95,919,,,9.673684210526316
train,authentic,18054,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18054.png,,610,610,,,1.0
train,authentic,1813,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1813.png,,816,360,,,0.4411764705882353
train,authentic,18153,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18153.png,,360,360,,,1.0
train,authentic,18362,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18362.png,,666,1000,,,1.5015015015015014
train,authentic,18425,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18425.png,,512,711,,,1.388671875
train,authentic,18440,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18440.png,,666,1000,,,1.5015015015015014
